"datasetName","basisOfRecord","sample_processed","recordedBy","occurrenceRemarks","date_setup","date_collect","eventID","fieldNumber","SC","samplingProtocol","eventRemarks","site","trap","geodeticDatum","latitude","longitude","gps_uncertainty","verbatimCoordinateSystem","verbatimSRS","georeferenceProtocol","identifiedBy","dung_type","Bubas bison","Digitonthophagus gazella","Euoniticellus africanus","Euoniticellus fulvus","Euoniticellus intermedius","Euoniticellus pallipes","Geotrupes spiniger","Hamonthophagus depressus","Liatongus militaris","Onitis alexis","Onthophagus binodis","Onitis caffer","Onitis viridulus","Onitis pecuarius","Onthophagus taurus","Onitis aygulus","Sisyphus rubrus","Sisyphus spinipes"
"Dung Beetle Ecosystem Engineers","PreservedSpecimen","Y","MIG",,2020-02-24 09:15:00,2020-02-25 09:27:00,"TC-02820_SC-03704_171219_171211","TC-02820","SC-03704","DBEE pan trap baited with 1kg (+/- 0.01kg) cattle dung wrapped in muslinCloth",,"Nangetty","Nangetty gate","EPSG:4326",-28.977747419876,115.42773356672,5,"decimal degrees","EPSG:4326","coordinatesFromMobileDevice","UWA","cattle",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Dung Beetle Ecosystem Engineers","PreservedSpecimen","Y","MIG",,2020-03-18 09:10:00,2020-03-19 09:21:00,"TC-02825_SC-03709_179968_179938","TC-02825","SC-03709","DBEE pan trap baited with 1kg (+/- 0.01kg) cattle dung wrapped in muslinCloth",,"Nangetty","Nangetty yard","EPSG:4326",-28.973168805269,115.44202823203,5,"decimal degrees","EPSG:4326","coordinatesFromMobileDevice","UWA","cattle",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dung Beetle Ecosystem Engineers","PreservedSpecimen","Y","MIG",,2020-03-18 09:18:00,2020-03-19 09:33:00,"TC-02826_SC-03710_179970_179940","TC-02826","SC-03710","DBEE pan trap baited with 1kg (+/- 0.01kg) cattle dung wrapped in muslinCloth",,"Nangetty","Nangetty yard south","EPSG:4326",-28.975902730626,115.44230374518,5,"decimal degrees","EPSG:4326","coordinatesFromMobileDevice","UWA","cattle",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dung Beetle Ecosystem Engineers","PreservedSpecimen","Y","MIG",,2020-03-18 09:22:00,2020-03-19 09:40:00,"TC-02827_SC-03711_179969_179939","TC-02827","SC-03711","DBEE pan trap baited with 1kg (+/- 0.01kg) cattle dung wrapped in muslinCloth",,"Nangetty","Nangetty shearing shed","EPSG:4326",-28.974867523675,115.43564951989,5,"decimal degrees","EPSG:4326","coordinatesFromMobileDevice","UWA","cattle",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dung Beetle Ecosystem Engineers","PreservedSpecimen","Y","MIG",,2020-03-18 09:26:00,2020-03-19 09:45:00,"TC-02828_SC-03712_179971_179941","TC-02828","SC-03712","DBEE pan trap baited with 1kg (+/- 0.01kg) cattle dung wrapped in muslinCloth",,"Nangetty","Nangetty gate","EPSG:4326",-28.977717203115,115.42773557838,5,"decimal degrees","EPSG:4326","coordinatesFromMobileDevice","UWA","cattle",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dung Beetle Ecosystem Engineers","PreservedSpecimen","Y","MIG",,2020-04-21 10:42:00,2020-04-22 10:58:00,"TC-02849_SC-03733_192171_192690","TC-02849","SC-03733","DBEE pan trap baited with 1kg (+/- 0.01kg) cattle dung wrapped in muslinCloth",,"Nangetty","Nangetty yard south","EPSG:4326",-28.975855875787,115.44234431359,5,"decimal degrees","EPSG:4326","coordinatesFromMobileDevice","UWA","cattle",0,0,0,0,21,4,0,0,0,0,0,0,0,0,0,0,0,0
"Dung Beetle Ecosystem Engineers","PreservedSpecimen","Y","MIG",,2020-04-21 10:52:00,2020-04-22 11:17:00,"TC-02850_SC-03734_192172_192688","TC-02850","SC-03734","DBEE pan trap baited with 1kg (+/- 0.01kg) cattle dung wrapped in muslinCloth",,"Nangetty","Nangetty yard","EPSG:4326",-28.973161261556,115.44202219706,5,"decimal degrees","EPSG:4326","coordinatesFromMobileDevice","UWA","cattle",0,0,0,0,13,5,0,0,0,0,0,0,0,0,0,0,0,0
"Dung Beetle Ecosystem Engineers","PreservedSpecimen","Y","MIG",,2020-04-21 10:59:00,2020-04-22 11:26:00,"TC-02851_SC-03735_192174_NA","TC-02851","SC-03735","DBEE pan trap baited with 1kg (+/- 0.01kg) cattle dung wrapped in muslinCloth",,"Nangetty","Nangetty shearing shed","EPSG:4326",-28.97483873,115.4356895,5,"decimal degrees","EPSG:4326","coordinatesFromMobileDevice","UWA","cattle",0,0,0,0,30,3,0,0,0,0,0,0,0,0,0,0,0,0
"Dung Beetle Ecosystem Engineers","PreservedSpecimen","Y","MIG",,2020-04-21 11:06:00,2020-04-22 11:37:00,"TC-02852_SC-03736_192173_NA","TC-02852","SC-03736","DBEE pan trap baited with 1kg (+/- 0.01kg) cattle dung wrapped in muslinCloth",,"Nangetty","Nangetty gate","EPSG:4326",-28.977770931114,115.4277418648,5,"decimal degrees","EPSG:4326","coordinatesFromMobileDevice","UWA","cattle",0,0,0,0,43,4,0,0,0,3,0,0,0,0,0,1,0,0
"Dung Beetle Ecosystem Engineers","PreservedSpecimen","Y","MIG",,2020-05-21 10:31:00,2020-05-22 10:30:00,"TC-02865_SC-03749_205550_208139","TC-02865","SC-03749","DBEE pan trap baited with 1kg (+/- 0.01kg) cattle dung wrapped in muslinCloth",,"Nangetty","Nangetty yard","EPSG:4326",-28.973107156371,115.44197299528,5,"decimal degrees","EPSG:4326","coordinatesFromMobileDevice","UWA","cattle",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"Dung Beetle Ecosystem Engineers","PreservedSpecimen","Y","MIG",,2020-05-21 10:41:00,2020-05-22 10:47:00,"TC-02866_SC-03750_205551_205874","TC-02866","SC-03750","DBEE pan trap baited with 1kg (+/- 0.01kg) cattle dung wrapped in muslinCloth",,"Nangetty","Nangetty yard south","EPSG:4326",-28.975859354277,115.44236669328,5,"decimal degrees","EPSG:4326","coordinatesFromMobileDevice","UWA","cattle",0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dung Beetle Ecosystem Engineers","PreservedSpecimen","Y","MIG",,2020-05-21 10:51:00,2020-05-22 10:56:00,"TC-02867_SC-03751_205552_208140","TC-02867","SC-03751","DBEE pan trap baited with 1kg (+/- 0.01kg) cattle dung wrapped in muslinCloth",,"Nangetty","Nangetty shearing shed","EPSG:4326",-28.974797911969,115.43570383463,10,"decimal degrees","EPSG:4326","coordinatesFromMobileDevice","UWA","cattle",2,0,0,0,49,0,0,0,0,1,0,0,0,0,0,0,0,0
"Dung Beetle Ecosystem Engineers","PreservedSpecimen","Y","MIG",,2020-05-21 10:59:00,2020-05-22 11:03:00,"TC-02868_SC-03752_205554_208142","TC-02868","SC-03752","DBEE pan trap baited with 1kg (+/- 0.01kg) cattle dung wrapped in muslinCloth",,"Nangetty","Nangetty gate","EPSG:4326",-28.977653710199,115.42767958726,5,"decimal degrees","EPSG:4326","coordinatesFromMobileDevice","UWA","cattle",2,0,0,0,85,3,0,0,0,1,0,0,0,0,0,0,0,0
"Dung Beetle Ecosystem Engineers","PreservedSpecimen","Y","MIG",,2020-06-18 11:57:00,2020-06-19 12:51:00,"TC-02904_SC-03788_218934_218932","TC-02904","SC-03788","DBEE pan trap baited with 1kg (+/- 0.01kg) cattle dung wrapped in muslinCloth",,"Nangetty","Nangetty gate","EPSG:4326",-28.977777330108,115.42769802353,6.647103113,"decimal degrees","EPSG:4326","coordinatesFromMobileDevice","UWA","cattle",47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dung Beetle Ecosystem Engineers","PreservedSpecimen","Y","MIG",,2020-06-18 12:03:00,2020-06-19 13:01:00,"TC-02905_SC-03789_218935_218933","TC-02905","SC-03789","DBEE pan trap baited with 1kg (+/- 0.01kg) cattle dung wrapped in muslinCloth",,"Nangetty","Nangetty shearing shed","EPSG:4326",-28.974813298613,115.4357062791,4.823026206,"decimal degrees","EPSG:4326","coordinatesFromMobileDevice","UWA","cattle",21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dung Beetle Ecosystem Engineers","PreservedSpecimen","Y","MIG",,2020-06-18 12:12:00,2020-06-19 13:11:00,"TC-02906_SC-03790_218938_218936","TC-02906","SC-03790","DBEE pan trap baited with 1kg (+/- 0.01kg) cattle dung wrapped in muslinCloth",,"Nangetty","Nangetty yard","EPSG:4326",-28.973207692168,115.44100360752,6.455019554,"decimal degrees","EPSG:4326","coordinatesFromMobileDevice","UWA","cattle",14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dung Beetle Ecosystem Engineers","PreservedSpecimen","Y","MIG",,2020-06-18 12:23:00,2020-06-19 13:22:00,"TC-02907_SC-03791_218939_218937","TC-02907","SC-03791","DBEE pan trap baited with 1kg (+/- 0.01kg) cattle dung wrapped in muslinCloth",,"Nangetty","Nangetty yard south","EPSG:4326",-28.975880206897,115.4423110437,9.367236622,"decimal degrees","EPSG:4326","coordinatesFromMobileDevice","UWA","cattle",13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dung Beetle Ecosystem Engineers","PreservedSpecimen","Y","MIG",,2020-07-23 11:27:00,2020-07-24 12:26:00,"TC-02932_SC-03816_228719_231434","TC-02932","SC-03816","DBEE pan trap baited with 1kg (+/- 0.01kg) cattle dung wrapped in muslinCloth",,"Nangetty","Nangetty gate","EPSG:4326",-28.977785882775,115.42771619424,5.049267511,"decimal degrees","EPSG:4326","coordinatesFromMobileDevice","UWA","cattle",2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dung Beetle Ecosystem Engineers","PreservedSpecimen","Y","MIG",,2020-08-20 13:31:00,2020-08-21 14:38:00,"TC-02960_SC-03843_238926_241226","TC-02960","SC-03843","DBEE pan trap baited with 1kg (+/- 0.01kg) cattle dung wrapped in muslinCloth",,"Nangetty","Nangetty gate","EPSG:4326",-28.977754456026,115.42769673465,4.808944777,"decimal degrees","EPSG:4326","coordinatesFromMobileDevice","UWA","cattle",61,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dung Beetle Ecosystem Engineers","PreservedSpecimen","Y","MIG",,2020-08-20 13:40:00,2020-08-21 14:45:00,"TC-02961_SC-03844_238927_241223","TC-02961","SC-03844","DBEE pan trap baited with 1kg (+/- 0.01kg) cattle dung wrapped in muslinCloth",,"Nangetty","Nangetty shearing shed","EPSG:4326",-28.974790548264,115.43565349661,3.85156025,"decimal degrees","EPSG:4326","coordinatesFromMobileDevice","UWA","cattle",70,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dung Beetle Ecosystem Engineers","PreservedSpecimen","Y","MIG",,2020-08-20 13:48:00,2020-08-21 14:54:00,"TC-02962_SC-03845_238924_239787","TC-02962","SC-03845","DBEE pan trap baited with 1kg (+/- 0.01kg) cattle dung wrapped in muslinCloth",,"Nangetty","Nangetty yard","EPSG:4326",-28.973228970723,115.44104118077,5.632479773,"decimal degrees","EPSG:4326","coordinatesFromMobileDevice","UWA","cattle",27,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dung Beetle Ecosystem Engineers","PreservedSpecimen","Y","MIG",,2020-08-20 13:55:00,2020-08-21 15:03:00,"TC-02963_SC-03846_238928_241225","TC-02963","SC-03846","DBEE pan trap baited with 1kg (+/- 0.01kg) cattle dung wrapped in muslinCloth",,"Nangetty","Nangetty yard south","EPSG:4326",-28.97588251493,115.44233507419,6.9263707,"decimal degrees","EPSG:4326","coordinatesFromMobileDevice","UWA","cattle",34,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dung Beetle Ecosystem Engineers","PreservedSpecimen","Y","MIG",,2020-09-17 13:36:00,2020-09-18 13:38:00,"TC-02976_SC-03859_252257_252096","TC-02976","SC-03859","DBEE pan trap baited with 1kg (+/- 0.01kg) cattle dung wrapped in muslinCloth",,"Nangetty","Nangetty gate","EPSG:4326",-28.977728194056,115.42773475396,4.801652549,"decimal degrees","EPSG:4326","coordinatesFromMobileDevice","UWA","cattle",104,0,0,0,52,1,0,0,0,0,0,0,0,0,0,0,0,0
"Dung Beetle Ecosystem Engineers","PreservedSpecimen","Y","MIG",,2020-09-17 13:42:00,2020-09-18 13:49:00,"TC-02977_SC-03860_252258_252097","TC-02977","SC-03860","DBEE pan trap baited with 1kg (+/- 0.01kg) cattle dung wrapped in muslinCloth",,"Nangetty","Nangetty shearing shed","EPSG:4326",-28.974831666909,115.43573958036,4.746336753,"decimal degrees","EPSG:4326","coordinatesFromMobileDevice","UWA","cattle",32,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dung Beetle Ecosystem Engineers","PreservedSpecimen","Y","MIG",,2020-09-17 13:50:00,2020-09-18 13:57:00,"TC-02978_SC-03861_252261_252098","TC-02978","SC-03861","DBEE pan trap baited with 1kg (+/- 0.01kg) cattle dung wrapped in muslinCloth",,"Nangetty","Nangetty yard","EPSG:4326",-28.973292929326,115.44094901345,4.798184901,"decimal degrees","EPSG:4326","coordinatesFromMobileDevice","UWA","cattle",212,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0
"Dung Beetle Ecosystem Engineers","PreservedSpecimen","Y","MIG",,2020-09-17 14:00:00,2020-09-18 14:14:00,"TC-02979_SC-03862_252260_252254","TC-02979","SC-03862","DBEE pan trap baited with 1kg (+/- 0.01kg) cattle dung wrapped in muslinCloth",,"Nangetty","Nangetty yard south","EPSG:4326",-28.975855488452,115.44234835691,4.730233513,"decimal degrees","EPSG:4326","coordinatesFromMobileDevice","UWA","cattle",102,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dung Beetle Ecosystem Engineers","PreservedSpecimen","Y","MIG",,2020-10-22 10:58:00,2020-10-23 11:50:00,"TC-03016_SC-03899_266105_276923","TC-03016","SC-03899","DBEE pan trap baited with 1kg (+/- 0.01kg) cattle dung wrapped in muslinCloth",,"Nangetty","Nangetty gate","EPSG:4326",-28.977741279502,115.42774389215,8.102189697,"decimal degrees","EPSG:4326","coordinatesFromMobileDevice","UWA","cattle",0,0,0,0,113,0,0,0,0,28,0,0,0,0,0,19,0,0
"Dung Beetle Ecosystem Engineers","PreservedSpecimen","Y","MIG",,2020-10-22 11:06:00,2020-10-23 12:05:00,"TC-03017_SC-03900_266110_276924","TC-03017","SC-03900","DBEE pan trap baited with 1kg (+/- 0.01kg) cattle dung wrapped in muslinCloth",,"Nangetty","Nangetty shearing shed","EPSG:4326",-28.9748407327,115.43571993098,6.636737095,"decimal degrees","EPSG:4326","coordinatesFromMobileDevice","UWA","cattle",0,0,0,0,12,1,0,0,0,73,0,0,0,0,0,47,0,0
"Dung Beetle Ecosystem Engineers","PreservedSpecimen","Y","MIG",,2020-10-22 11:13:00,2020-10-23 12:17:00,"TC-03018_SC-03901_276927_276925","TC-03018","SC-03901","DBEE pan trap baited with 1kg (+/- 0.01kg) cattle dung wrapped in muslinCloth",,"Nangetty","Nangetty yard","EPSG:4326",-28.973232794698,115.44099339264,7.536821142,"decimal degrees","EPSG:4326","coordinatesFromMobileDevice","UWA","cattle",10,0,0,0,5,0,0,0,0,27,0,0,0,0,0,67,0,0
"Dung Beetle Ecosystem Engineers","PreservedSpecimen","Y","MIG",,2020-10-22 11:20:00,2020-10-23 13:07:00,"TC-03019_SC-03902_276931_276929","TC-03019","SC-03902","DBEE pan trap baited with 1kg (+/- 0.01kg) cattle dung wrapped in muslinCloth",,"Nangetty","Nangetty yard south","EPSG:4326",-28.975871082388,115.44236487096,4.722829129,"decimal degrees","EPSG:4326","coordinatesFromMobileDevice","UWA","cattle",2,0,0,0,49,0,0,0,0,11,0,0,0,0,0,4,0,0
"Dung Beetle Ecosystem Engineers","PreservedSpecimen","Y","MIG",,2020-11-19 10:02:00,2020-11-20 10:28:00,"TC-03028_SC-03911_278479_278471","TC-03028","SC-03911","DBEE pan trap baited with 1kg (+/- 0.01kg) cattle dung wrapped in muslinCloth",,"Nangetty","Nangetty gate","EPSG:4326",-28.977785011517,115.42769114819,7.320602062,"decimal degrees","EPSG:4326","coordinatesFromMobileDevice","UWA","cattle",0,0,0,0,47,0,0,0,0,44,0,0,0,0,2,18,0,0
"Dung Beetle Ecosystem Engineers","PreservedSpecimen","Y","MIG",,2020-11-19 10:10:00,2020-11-20 10:29:00,"TC-03029_SC-03912_276946_278468","TC-03029","SC-03912","DBEE pan trap baited with 1kg (+/- 0.01kg) cattle dung wrapped in muslinCloth",,"Nangetty","Nangetty shearing shed","EPSG:4326",-28.974936171824,115.435730576,4.854970836,"decimal degrees","EPSG:4326","coordinatesFromMobileDevice","UWA","cattle",0,0,0,0,7,0,0,0,0,29,0,0,0,0,0,7,0,0
"Dung Beetle Ecosystem Engineers","PreservedSpecimen","Y","MIG",,2020-11-19 10:25:00,2020-11-20 10:49:00,"TC-03030_SC-03914_276948_278470","TC-03030","SC-03914","DBEE pan trap baited with 1kg (+/- 0.01kg) cattle dung wrapped in muslinCloth",,"Nangetty","Nangetty yard south","EPSG:4326",-28.97585894985,115.44234721568,5.614253073,"decimal degrees","EPSG:4326","coordinatesFromMobileDevice","UWA","cattle",0,0,0,0,9,0,0,0,0,16,0,0,0,0,0,4,0,0
"Dung Beetle Ecosystem Engineers","PreservedSpecimen","Y","MIG",,2020-11-19 10:16:00,2020-11-20 10:38:00,"TC-03031_SC-03913_276947_278467","TC-03031","SC-03913","DBEE pan trap baited with 1kg (+/- 0.01kg) cattle dung wrapped in muslinCloth",,"Nangetty","Nangetty yard","EPSG:4326",-28.973332173048,115.44092443039,8.514680364,"decimal degrees","EPSG:4326","coordinatesFromMobileDevice","UWA","cattle",0,0,0,0,45,1,0,0,0,41,0,0,0,0,0,0,0,0
"Dung Beetle Ecosystem Engineers","PreservedSpecimen","Y","MIG",,2020-12-16 13:36:00,2020-12-17 13:17:00,"TC-09164_SC-10129_295365_293789","TC-09164","SC-10129","DBEE pan trap baited with 1kg (+/- 0.01kg) cattle dung wrapped in muslinCloth",,"Nangetty","Nangetty yard","EPSG:4326",-28.973127508374,115.44206263919,6.854468522,"decimal degrees","EPSG:4326","coordinatesFromMobileDevice","UWA","cattle",0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dung Beetle Ecosystem Engineers","PreservedSpecimen","Y","MIG",,2020-12-16 13:52:00,2020-12-17 13:51:00,"TC-09165_SC-03953_295369_295362","TC-09165","SC-03953","DBEE pan trap baited with 1kg (+/- 0.01kg) cattle dung wrapped in muslinCloth",,"Nangetty","Nangetty gate","EPSG:4326",-28.977726547569,115.42779854427,6.776035337,"decimal degrees","EPSG:4326","coordinatesFromMobileDevice","UWA","cattle",0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dung Beetle Ecosystem Engineers","PreservedSpecimen","Y","MIG",,2020-12-16 13:47:00,2020-12-17 13:38:00,"TC-09166_SC-03952_295366_295364","TC-09166","SC-03952","DBEE pan trap baited with 1kg (+/- 0.01kg) cattle dung wrapped in muslinCloth",,"Nangetty","Nangetty shearing shed","EPSG:4326",-28.974922551888,115.43577288119,7.249726194,"decimal degrees","EPSG:4326","coordinatesFromMobileDevice","UWA","cattle",0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dung Beetle Ecosystem Engineers","PreservedSpecimen","Y","MIG",,2020-12-16 13:42:00,2020-12-17 13:30:00,"TC-09167_SC-03951_295372_295363","TC-09167","SC-03951","DBEE pan trap baited with 1kg (+/- 0.01kg) cattle dung wrapped in muslinCloth",,"Nangetty","Nangetty yard south","EPSG:4326",-28.975915271337,115.44232350627,4.787414111,"decimal degrees","EPSG:4326","coordinatesFromMobileDevice","UWA","cattle",0,0,0,0,26,0,0,0,0,1,0,0,0,0,0,1,0,0
"Dung Beetle Ecosystem Engineers","PreservedSpecimen","Y","MIG",,2021-01-14 09:53:00,2021-01-15 10:17:00,"TC-09176_SC-03962_294442_295371","TC-09176","SC-03962","DBEE pan trap baited with 1kg (+/- 0.01kg) cattle dung wrapped in muslinCloth",,"Nangetty","Nangetty yard","EPSG:4326",-28.97313145545,115.44204409425,6.150635593,"decimal degrees","EPSG:4326","coordinatesFromMobileDevice","UWA","cattle",0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dung Beetle Ecosystem Engineers","PreservedSpecimen","Y","MIG",,2021-01-14 10:01:00,2021-01-15 10:29:00,"TC-09177_SC-03963_294444_295373","TC-09177","SC-03963","DBEE pan trap baited with 1kg (+/- 0.01kg) cattle dung wrapped in muslinCloth",,"Nangetty","Nangetty yard south","EPSG:4326",-28.975874694179,115.44234097618,4.864527698,"decimal degrees","EPSG:4326","coordinatesFromMobileDevice","UWA","cattle",0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dung Beetle Ecosystem Engineers","PreservedSpecimen","Y","MIG",,2021-01-14 10:06:00,2021-01-15 10:36:00,"TC-09178_SC-03964_294443_295376","TC-09178","SC-03964","DBEE pan trap baited with 1kg (+/- 0.01kg) cattle dung wrapped in muslinCloth",,"Nangetty","Nangetty shearing shed","EPSG:4326",-28.974903322349,115.43573092744,4.838398,"decimal degrees","EPSG:4326","coordinatesFromMobileDevice","UWA","cattle",0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dung Beetle Ecosystem Engineers","PreservedSpecimen","Y","MIG",,2021-01-14 10:10:00,2021-01-15 10:43:00,"TC-09179_SC-03965_295378_295657","TC-09179","SC-03965","DBEE pan trap baited with 1kg (+/- 0.01kg) cattle dung wrapped in muslinCloth",,"Nangetty","Nangetty gate","EPSG:4326",-28.977701239792,115.42772229509,4.76710932,"decimal degrees","EPSG:4326","coordinatesFromMobileDevice","UWA","cattle",0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dung Beetle Ecosystem Engineers","PreservedSpecimen","Y","MIG",,2021-02-18 13:37:00,2021-02-19 13:52:00,"TC-09212_SC-10140_307359_309763","TC-09212","SC-10140","DBEE pan trap baited with 1kg (+/- 0.01kg) cattle dung wrapped in muslinCloth",,"Nangetty","Nangetty yard","EPSG:4326",-28.973155336172,115.44207292199,7.120953342,"decimal degrees","EPSG:4326","coordinatesFromMobileDevice","UWA","cattle",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Dung Beetle Ecosystem Engineers","PreservedSpecimen","Y","MIG",,2021-02-18 13:50:00,2021-02-19 14:08:00,"TC-09213_SC-10141_307362_309765","TC-09213","SC-10141","DBEE pan trap baited with 1kg (+/- 0.01kg) cattle dung wrapped in muslinCloth",,"Nangetty","Nangetty yard south","EPSG:4326",-28.9758352712,115.44231916344,5.712909639,"decimal degrees","EPSG:4326","coordinatesFromMobileDevice","UWA","cattle",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dung Beetle Ecosystem Engineers","PreservedSpecimen","Y","MIG",,2021-02-18 13:54:00,2021-02-19 14:08:00,"TC-09214_SC-10142_307360_309764","TC-09214","SC-10142","DBEE pan trap baited with 1kg (+/- 0.01kg) cattle dung wrapped in muslinCloth",,"Nangetty","Nangetty shearing shed","EPSG:4326",-28.974894477804,115.43574656704,3.998664408,"decimal degrees","EPSG:4326","coordinatesFromMobileDevice","UWA","cattle",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dung Beetle Ecosystem Engineers","PreservedSpecimen","Y","MIG",,2021-02-18 13:59:00,2021-02-19 14:14:00,"TC-09215_SC-10143_307361_316221","TC-09215","SC-10143","DBEE pan trap baited with 1kg (+/- 0.01kg) cattle dung wrapped in muslinCloth",,"Nangetty","Nangetty gate","EPSG:4326",-28.977702047468,115.42781360128,4.743081658,"decimal degrees","EPSG:4326","coordinatesFromMobileDevice","UWA","cattle",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dung Beetle Ecosystem Engineers","PreservedSpecimen","Y","MIG",,2021-03-18 14:46:00,2021-03-19 12:39:00,"TC-09233_SC-10159_316686_316878","TC-09233","SC-10159","DBEE pan trap baited with 1kg (+/- 0.01kg) cattle dung wrapped in muslinCloth",,"Nangetty","Nangetty yard","EPSG:4326",-28.973171367008,115.44203938105,6.206810298,"decimal degrees","EPSG:4326","coordinatesFromMobileDevice","UWA","cattle",0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,1,0,0
"Dung Beetle Ecosystem Engineers","PreservedSpecimen","Y","MIG",,2021-03-18 14:56:00,2021-03-19 12:50:00,"TC-09234_SC-10160_316687_316879","TC-09234","SC-10160","DBEE pan trap baited with 1kg (+/- 0.01kg) cattle dung wrapped in muslinCloth",,"Nangetty","Nangetty yard south","EPSG:4326",-28.975892813545,115.44233467444,8.902951967,"decimal degrees","EPSG:4326","coordinatesFromMobileDevice","UWA","cattle",0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,2,0,0
"Dung Beetle Ecosystem Engineers","PreservedSpecimen","Y","MIG",,2021-03-18 15:00:00,2021-03-19 13:13:00,"TC-09235_SC-10161_316685_316877","TC-09235","SC-10161","DBEE pan trap baited with 1kg (+/- 0.01kg) cattle dung wrapped in muslinCloth",,"Nangetty","Nangetty shearing shed","EPSG:4326",-28.974851648822,115.43561522674,6.576290033,"decimal degrees","EPSG:4326","coordinatesFromMobileDevice","UWA","cattle",0,0,0,0,7,0,0,0,0,11,0,0,0,0,0,14,0,0
