"region","site_code","site","trap","date_setup","date_collect","verbatimLongitude","verbatimLatitude","coordinate_level","coordinate_source","verbatimCoordinateSystem","gazella","sagittarius","militaris","alexis","viridulus","intermedius","spinipes","rubrus","elphenor","nigriventris","binodis","caffer","pecuarius","africanus","vanderkelleni"
"SEQ","SEQ10","Munduberra","2",2001-05-23,2001-05-24,"150 44 18.0 E","25 46 0.0 S","trap","GPS","degrees minutes seconds",2,0,2,0,0,9,0,63,0,0,0,0,0,0,0
"SEQ","SEQ10","Munduberra","1",2001-06-23,2001-06-24,"150 44 19.0 E","25 45 36.0 S","trap","GPS","degrees minutes seconds",0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"SEQ","SEQ10","Munduberra","2",2001-06-23,2001-06-24,"150 44 18.0 E","25 46 0.0 S","trap","GPS","degrees minutes seconds",1,0,3,0,0,5,0,4,0,0,0,0,0,0,0
"SEQ","SEQ10","Munduberra","1",2001-07-27,2001-07-28,"150 44 19.0 E","25 45 36.0 S","trap","GPS","degrees minutes seconds",0,0,1,0,0,3,0,0,0,0,0,0,0,0,0
"SEQ","SEQ10","Munduberra","2",2001-07-27,2001-07-28,"150 44 18.0 E","25 46 0.0 S","trap","GPS","degrees minutes seconds",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"SEQ","SEQ10","Munduberra","1",2001-08-30,2001-08-31,"150 44 19.0 E","25 45 36.0 S","trap","GPS","degrees minutes seconds",0,0,1,0,0,15,0,0,0,0,0,0,0,0,0
"SEQ","SEQ10","Munduberra","2",2001-08-30,2001-08-31,"150 44 18.0 E","25 46 0.0 S","trap","GPS","degrees minutes seconds",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"SEQ","SEQ10","Munduberra","1",2001-09-26,2001-09-27,"150 44 19.0 E","25 45 36.0 S","trap","GPS","degrees minutes seconds",1,0,0,1,0,52,0,4,0,0,0,0,0,0,0
"SEQ","SEQ10","Munduberra","2",2001-09-26,2001-09-27,"150 44 18.0 E","25 46 0.0 S","trap","GPS","degrees minutes seconds",0,0,0,0,0,28,0,2,0,0,0,0,0,0,0
"SEQ","SEQ10","Munduberra","1",2001-10-26,2001-10-27,"150 44 19.0 E","25 45 36.0 S","trap","GPS","degrees minutes seconds",44,0,10,10,0,11,0,3,0,0,0,0,0,0,0
"SEQ","SEQ10","Munduberra","2",2001-10-26,2001-10-27,"150 44 18.0 E","25 46 0.0 S","trap","GPS","degrees minutes seconds",25,0,60,21,0,32,2,8,0,0,0,0,0,0,0
"SEQ","SEQ10","Munduberra","1",2001-11-28,2001-11-29,"150 44 19.0 E","25 45 36.0 S","trap","GPS","degrees minutes seconds",17,0,11,17,0,21,2,42,0,0,0,0,0,1,0
"SEQ","SEQ10","Munduberra","2",2001-11-28,2001-11-29,"150 44 18.0 E","25 46 0.0 S","trap","GPS","degrees minutes seconds",11,0,33,2,0,49,0,352,0,0,0,0,0,0,0
"SEQ","SEQ10","Munduberra","1",2001-12-23,2001-12-24,"150 44 19.0 E","25 45 36.0 S","trap","GPS","degrees minutes seconds",547,0,11,48,11,72,7,205,0,0,0,0,0,2,0
"SEQ","SEQ10","Munduberra","2",2001-12-23,2001-12-24,"150 44 18.0 E","25 46 0.0 S","trap","GPS","degrees minutes seconds",224,0,71,16,5,105,13,694,0,0,0,0,0,1,0
"SEQ","SEQ10","Munduberra","1",2002-01-26,2002-01-27,"150 44 19.0 E","25 45 36.0 S","trap","GPS","degrees minutes seconds",58,0,64,3,1,280,2,378,0,0,0,0,0,5,0
"SEQ","SEQ10","Munduberra","2",2002-01-26,2002-01-27,"150 44 18.0 E","25 46 0.0 S","trap","GPS","degrees minutes seconds",19,0,233,1,1,999,4,2783,0,0,0,0,0,19,0
"SEQ","SEQ10","Munduberra","1",2002-02-28,2002-03-01,"150 44 19.0 E","25 45 36.0 S","trap","GPS","degrees minutes seconds",246,0,29,5,0,352,8,605,0,0,0,0,0,1,0
"SEQ","SEQ10","Munduberra","2",2002-02-28,2002-03-01,"150 44 18.0 E","25 46 0.0 S","trap","GPS","degrees minutes seconds",319,0,211,7,0,631,10,1124,0,0,0,0,0,3,0
"SEQ","SEQ10","Munduberra","1",2002-04-02,2002-04-03,"150 44 19.0 E","25 45 36.0 S","trap","GPS","degrees minutes seconds",33,0,14,2,0,33,0,7,0,0,0,0,0,0,0
"SEQ","SEQ10","Munduberra","2",2002-04-02,2002-04-03,"150 44 18.0 E","25 46 0.0 S","trap","GPS","degrees minutes seconds",124,0,21,2,0,61,2,199,0,0,0,0,0,1,0
"SEQ","SEQ10","Munduberra","1",2002-04-23,2002-04-24,"150 44 19.0 E","25 45 36.0 S","trap","GPS","degrees minutes seconds",47,0,8,2,0,253,3,137,0,0,0,0,0,5,0
"SEQ","SEQ10","Munduberra","2",2002-04-23,2002-04-24,"150 44 18.0 E","25 46 0.0 S","trap","GPS","degrees minutes seconds",84,0,12,0,1,28,11,177,0,0,0,0,0,0,0
"SEQ","SEQ10","Munduberra","1",2002-04-28,2002-04-29,"150 44 19.0 E","25 45 36.0 S","trap","GPS","degrees minutes seconds",20,0,0,10,0,133,1,120,0,0,0,0,0,0,0
"SEQ","SEQ10","Munduberra","2",2002-04-28,2002-04-29,"150 44 18.0 E","25 46 0.0 S","trap","GPS","degrees minutes seconds",30,0,4,3,0,69,15,1468,0,0,0,0,0,3,0
"NQ","NQ32","Normanton","1",2001-05-22,2001-05-23,"141 15.310 E","17 15.510 S","trap","GPS","degrees decimal minutes",40,0,0,3,0,105,0,0,0,0,0,0,0,0,0
"NQ","NQ32","Normanton","2",2001-05-22,2001-05-23,"141 14.040 E","17 16.360 S","trap","GPS","degrees decimal minutes",35,0,0,2,0,44,0,0,0,0,0,0,0,0,0
"NQ","NQ32","Normanton","1",2001-07-02,2001-07-03,"141 15.310 E","17 15.510 S","trap","GPS","degrees decimal minutes",18,0,0,12,0,17,0,0,0,0,0,0,0,0,0
"NQ","NQ32","Normanton","2",2001-07-02,2001-07-03,"141 14.040 E","17 16.360 S","trap","GPS","degrees decimal minutes",22,0,0,5,0,23,0,0,0,0,0,0,0,0,0
"NQ","NQ32","Normanton","1",2001-07-22,2001-07-23,"141 15.310 E","17 15.510 S","trap","GPS","degrees decimal minutes",17,0,0,10,0,13,0,0,0,0,0,0,0,0,0
"NQ","NQ32","Normanton","2",2001-07-22,2001-07-23,"141 14.040 E","17 16.360 S","trap","GPS","degrees decimal minutes",0,0,0,0,0,17,0,0,0,0,0,0,0,0,0
"NQ","NQ32","Normanton","1",2001-08-23,2001-08-24,"141 15.310 E","17 15.510 S","trap","GPS","degrees decimal minutes",8,0,0,8,0,7,0,0,0,0,0,0,0,0,0
"NQ","NQ32","Normanton","2",2001-08-23,2001-08-24,"141 14.040 E","17 16.360 S","trap","GPS","degrees decimal minutes",1,0,0,0,0,12,0,0,0,0,0,0,0,0,0
"NQ","NQ32","Normanton","1",2001-09-26,2001-09-27,"141 15.310 E","17 15.510 S","trap","GPS","degrees decimal minutes",2,0,0,5,0,5,0,0,0,0,0,0,0,0,0
"NQ","NQ32","Normanton","2",2001-09-26,2001-09-27,"141 14.040 E","17 16.360 S","trap","GPS","degrees decimal minutes",1,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"NQ","NQ32","Normanton","1",2001-11-27,2001-11-28,"141 15.310 E","17 15.510 S","trap","GPS","degrees decimal minutes",237,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NQ","NQ32","Normanton","2",2001-11-27,2001-11-28,"141 14.040 E","17 16.360 S","trap","GPS","degrees decimal minutes",132,0,0,0,0,4,0,0,0,0,0,0,0,0,0
"NQ","NQ32","Normanton","1",2001-12-18,2001-12-19,"141 15.310 E","17 15.510 S","trap","GPS","degrees decimal minutes",17,0,0,0,0,6,0,0,0,0,0,0,0,0,0
"NQ","NQ32","Normanton","2",2001-12-18,2001-12-19,"141 14.040 E","17 16.360 S","trap","GPS","degrees decimal minutes",103,0,0,1,0,19,0,0,0,0,0,0,0,0,0
"NQ","NQ32","Normanton","1",2002-01-18,2002-01-19,"141 15.310 E","17 15.510 S","trap","GPS","degrees decimal minutes",113,0,0,0,0,5,0,0,0,0,0,0,0,0,0
"NQ","NQ32","Normanton","2",2002-01-18,2002-01-19,"141 14.040 E","17 16.360 S","trap","GPS","degrees decimal minutes",101,0,0,0,0,8,0,0,0,0,0,0,0,0,0
"NQ","NQ32","Normanton","1",2002-02-25,2002-02-26,"141 15.310 E","17 15.510 S","trap","GPS","degrees decimal minutes",102,0,0,2,0,36,0,0,0,0,0,0,0,0,0
"NQ","NQ32","Normanton","2",2002-02-25,2002-02-26,"141 14.040 E","17 16.360 S","trap","GPS","degrees decimal minutes",7,0,0,0,0,8,0,0,0,0,0,0,0,0,0
"NQ","NQ32","Normanton","1",2002-03-23,2002-03-24,"141 15.310 E","17 15.510 S","trap","GPS","degrees decimal minutes",518,0,0,23,0,23,0,0,0,0,0,0,0,0,0
"NQ","NQ32","Normanton","2",2002-03-23,2002-03-24,"141 14.040 E","17 16.360 S","trap","GPS","degrees decimal minutes",20,0,0,0,0,11,0,0,0,0,0,0,0,0,0
"NQ","NQ32","Normanton","1",2002-04-21,2002-04-22,"141 15.310 E","17 15.510 S","trap","GPS","degrees decimal minutes",553,0,0,11,0,137,0,0,0,0,0,0,0,0,0
"NQ","NQ32","Normanton","2",2002-04-21,2002-04-22,"141 14.040 E","17 16.360 S","trap","GPS","degrees decimal minutes",121,0,0,0,0,57,0,0,0,0,0,0,0,0,0
"CQ","CQ40","Boulia 2","1",2002-02-10,2002-02-11,"140 50 51.0 E","22 33 05.0 S","trap","GPS","degrees minutes seconds",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"CQ","CQ40","Boulia 2","2",2002-02-10,2002-02-11,"140 50 51.0 E","22 33 05.0 S","site","GPS","degrees minutes seconds",9,0,0,0,0,9,0,0,0,0,0,0,0,0,0
"CQ","CQ40","Boulia 2","1",2002-03-19,2002-03-20,"140 50 51.0 E","22 33 05.0 S","trap","GPS","degrees minutes seconds",20,0,0,0,0,45,0,0,0,0,0,0,0,0,0
"CQ","CQ40","Boulia 2","2",2002-03-19,2002-03-20,"140 50 51.0 E","22 33 05.0 S","site","GPS","degrees minutes seconds",30,0,0,0,0,46,0,0,0,0,0,0,0,0,0
"CQ","CQ40","Boulia 2","1",2002-05-08,2002-05-09,"140 50 51.0 E","22 33 05.0 S","trap","GPS","degrees minutes seconds",0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
"CQ","CQ40","Boulia 2","2",2002-05-08,2002-05-09,"140 50 51.0 E","22 33 05.0 S","site","GPS","degrees minutes seconds",1,0,0,0,0,17,0,0,0,0,0,0,0,0,0
"CQ","CQ7b","Dululu_a","1",2001-02-28,2001-03-01,"150 14.00 E","23 53.00 S","site","eGaz","degrees decimal minutes",42,0,8,1,0,65,0,1,0,0,0,0,0,0,0
"SEQ","SEQ8","Kilcoy","1",2001-03-28,2001-03-29,"152 35 36.0 E","26 58 39.0 S","trap","GPS","degrees minutes seconds",23,14,3,0,0,31,0,0,0,0,0,0,0,0,0
"SEQ","SEQ8","Kilcoy","2",2001-03-28,2001-03-29,"152 35 48.0 E","26 58 31.0 S","trap","GPS","degrees minutes seconds",115,0,112,1,10,37,2,0,0,0,0,0,0,0,0
"SEQ","SEQ8","Kilcoy","1",2001-04-29,2001-04-30,"152 35 36.0 E","26 58 39.0 S","trap","GPS","degrees minutes seconds",46,24,11,0,0,147,1,0,0,0,0,0,0,0,0
"SEQ","SEQ8","Kilcoy","2",2001-04-29,2001-04-30,"152 35 48.0 E","26 58 31.0 S","trap","GPS","degrees minutes seconds",49,11,24,0,2,73,4,0,0,0,0,0,0,0,0
"SEQ","SEQ8","Kilcoy","1",2001-05-29,2001-05-30,"152 35 36.0 E","26 58 39.0 S","trap","GPS","degrees minutes seconds",7,57,0,1,0,14,0,0,0,0,0,0,0,0,0
"SEQ","SEQ8","Kilcoy","2",2001-05-29,2001-05-30,"152 35 48.0 E","26 58 31.0 S","trap","GPS","degrees minutes seconds",3,38,7,0,0,95,1,0,0,0,0,0,0,0,0
"SEQ","SEQ8","Kilcoy","1",2001-06-30,2001-07-01,"152 35 36.0 E","26 58 39.0 S","trap","GPS","degrees minutes seconds",0,3,2,0,0,6,0,0,0,0,0,0,0,0,0
"SEQ","SEQ8","Kilcoy","2",2001-06-30,2001-07-01,"152 35 48.0 E","26 58 31.0 S","trap","GPS","degrees minutes seconds",0,3,2,0,0,13,0,0,0,0,0,0,0,0,0
"SEQ","SEQ8","Kilcoy","1",2001-08-02,2001-08-03,"152 35 36.0 E","26 58 39.0 S","trap","GPS","degrees minutes seconds",0,5,13,0,0,1,0,0,0,0,0,0,0,0,0
"SEQ","SEQ8","Kilcoy","2",2001-08-02,2001-08-03,"152 35 48.0 E","26 58 31.0 S","trap","GPS","degrees minutes seconds",0,7,10,0,0,8,0,0,0,0,0,0,0,0,0
"SEQ","SEQ8","Kilcoy","1",2001-09-02,2001-09-03,"152 35 36.0 E","26 58 39.0 S","trap","GPS","degrees minutes seconds",0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
"SEQ","SEQ8","Kilcoy","2",2001-09-02,2001-09-03,"152 35 48.0 E","26 58 31.0 S","trap","GPS","degrees minutes seconds",0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
"SEQ","SEQ8","Kilcoy","1",2001-10-01,2001-10-02,"152 35 36.0 E","26 58 39.0 S","trap","GPS","degrees minutes seconds",0,14,2,0,0,162,0,3,0,0,0,0,0,0,0
"SEQ","SEQ8","Kilcoy","2",2001-10-01,2001-10-02,"152 35 48.0 E","26 58 31.0 S","trap","GPS","degrees minutes seconds",0,0,0,0,0,11,2,1,0,0,0,0,0,0,0
"SEQ","SEQ8","Kilcoy","1",2001-11-13,2001-11-14,"152 35 36.0 E","26 58 39.0 S","trap","GPS","degrees minutes seconds",244,45,76,9,2,70,0,0,0,0,0,0,0,0,0
"SEQ","SEQ8","Kilcoy","2",2001-11-13,2001-11-14,"152 35 48.0 E","26 58 31.0 S","trap","GPS","degrees minutes seconds",199,9,18,8,4,30,1,0,0,0,0,0,0,0,0
"SEQ","SEQ8","Kilcoy","1",2001-12-07,2001-12-08,"152 35 36.0 E","26 58 39.0 S","trap","GPS","degrees minutes seconds",24,4,39,2,0,166,2,0,0,0,0,0,0,0,0
"SEQ","SEQ8","Kilcoy","2",2001-12-07,2001-12-08,"152 35 48.0 E","26 58 31.0 S","trap","GPS","degrees minutes seconds",39,0,2,0,0,4,0,0,0,0,0,0,0,0,0
"SEQ","SEQ8","Kilcoy","1",2002-01-06,2002-01-07,"152 35 36.0 E","26 58 39.0 S","trap","GPS","degrees minutes seconds",671,172,56,1,0,722,11,2,0,0,0,0,0,0,0
"SEQ","SEQ8","Kilcoy","2",2002-01-06,2002-01-07,"152 35 48.0 E","26 58 31.0 S","trap","GPS","degrees minutes seconds",1430,134,190,0,0,791,4,5,0,0,0,0,0,0,0
"SEQ","SEQ8","Kilcoy","1",2002-02-17,2002-02-18,"152 35 36.0 E","26 58 39.0 S","trap","GPS","degrees minutes seconds",84,22,48,6,2,109,0,2,0,0,0,0,0,0,0
"SEQ","SEQ8","Kilcoy","2",2002-02-17,2002-02-18,"152 35 48.0 E","26 58 31.0 S","trap","GPS","degrees minutes seconds",23,6,160,1,3,84,2,4,0,0,0,0,0,0,0
"NQ","NQ17","Gumlu","1",2001-04-05,2001-04-06,"147 30.470 E","20 3.470 S","trap","GPS","degrees decimal minutes",9,0,2,0,0,38,0,0,0,0,0,0,0,0,0
"NQ","NQ17","Gumlu","2",2001-04-05,2001-04-06,"147 33.000 E","20 2.430 S","trap","GPS","degrees decimal minutes",16,0,60,0,0,49,0,0,0,0,0,0,0,0,0
"NQ","NQ17","Gumlu","1",2001-05-09,2001-05-10,"147 30.470 E","20 3.470 S","trap","GPS","degrees decimal minutes",0,0,0,0,0,89,0,0,0,0,0,0,0,0,0
"NQ","NQ17","Gumlu","2",2001-05-09,2001-05-10,"147 33.000 E","20 2.430 S","trap","GPS","degrees decimal minutes",3,0,0,0,0,4,0,1,0,0,0,0,0,0,0
"NQ","NQ17","Gumlu","1",2001-06-15,2001-06-16,"147 30.470 E","20 3.470 S","trap","GPS","degrees decimal minutes",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"NQ","NQ17","Gumlu","2",2001-06-15,2001-06-16,"147 33.000 E","20 2.430 S","trap","GPS","degrees decimal minutes",2,0,1,0,0,6,0,0,0,0,0,0,0,0,0
"NQ","NQ17","Gumlu","1",2001-07-20,2001-07-21,"147 30.470 E","20 3.470 S","trap","GPS","degrees decimal minutes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NQ","NQ17","Gumlu","2",2001-07-20,2001-07-21,"147 33.000 E","20 2.430 S","trap","GPS","degrees decimal minutes",0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
"NQ","NQ17","Gumlu","1",2001-08-10,2001-08-11,"147 30.470 E","20 3.470 S","trap","GPS","degrees decimal minutes",0,0,0,0,0,26,2,1,0,0,0,0,0,0,0
"NQ","NQ17","Gumlu","2",2001-08-10,2001-08-11,"147 33.000 E","20 2.430 S","trap","GPS","degrees decimal minutes",0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
"NQ","NQ17","Gumlu","1",2001-09-03,2001-09-04,"147 30.470 E","20 3.470 S","trap","GPS","degrees decimal minutes",0,0,0,1,1,6,1,0,0,0,0,0,0,0,0
"NQ","NQ17","Gumlu","2",2001-09-03,2001-09-04,"147 33.000 E","20 2.430 S","trap","GPS","degrees decimal minutes",0,0,0,0,0,23,0,0,0,0,0,0,0,0,0
"NQ","NQ17","Gumlu","1",2001-10-15,2001-10-16,"147 30.470 E","20 3.470 S","trap","GPS","degrees decimal minutes",3,0,2,0,0,2,0,0,0,0,0,0,0,0,0
"NQ","NQ17","Gumlu","2",2001-10-15,2001-10-16,"147 33.000 E","20 2.430 S","trap","GPS","degrees decimal minutes",5,0,0,0,0,6,0,0,0,0,0,0,0,0,0
"NQ","NQ17","Gumlu","1",2001-11-05,2001-11-06,"147 30.470 E","20 3.470 S","trap","GPS","degrees decimal minutes",6,0,3,0,0,11,0,3,0,0,0,0,0,0,0
"NQ","NQ17","Gumlu","2",2001-11-05,2001-11-06,"147 33.000 E","20 2.430 S","trap","GPS","degrees decimal minutes",7,0,4,0,0,21,0,1,0,0,0,0,0,0,0
"NQ","NQ17","Gumlu","1",2001-12-15,2001-12-16,"147 30.470 E","20 3.470 S","trap","GPS","degrees decimal minutes",100,0,11,1,0,24,0,0,0,0,0,0,0,0,0
"NQ","NQ17","Gumlu","2",2001-12-15,2001-12-16,"147 33.000 E","20 2.430 S","trap","GPS","degrees decimal minutes",13,0,3,0,0,2,0,0,0,0,0,0,0,0,0
"NQ","NQ17","Gumlu","1",2002-01-20,2002-01-21,"147 30.470 E","20 3.470 S","trap","GPS","degrees decimal minutes",292,0,23,0,0,479,0,9,0,0,0,0,0,0,0
"NQ","NQ17","Gumlu","2",2002-01-20,2002-01-21,"147 33.000 E","20 2.430 S","trap","GPS","degrees decimal minutes",647,0,8,0,0,256,0,0,0,0,0,0,0,0,0
"NQ","NQ17","Gumlu","1",2002-02-21,2002-02-22,"147 30.470 E","20 3.470 S","trap","GPS","degrees decimal minutes",235,0,6,0,0,799,0,4,0,0,0,0,0,0,0
"NQ","NQ17","Gumlu","2",2002-02-21,2002-02-22,"147 33.000 E","20 2.430 S","trap","GPS","degrees decimal minutes",697,0,4,0,0,172,0,0,0,0,0,0,0,0,0
"NQ","NQ33","Burketown","1",2001-05-29,2001-05-30,"139 22.620 E","17 49.070 S","trap","GPS","degrees decimal minutes",2,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"NQ","NQ33","Burketown","2",2001-05-29,2001-05-30,"139 25.120 E","17 49.940 S","trap","GPS","degrees decimal minutes",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NQ","NQ33","Burketown","1",2001-07-02,2001-07-03,"139 22.620 E","17 49.070 S","trap","GPS","degrees decimal minutes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NQ","NQ33","Burketown","2",2001-07-02,2001-07-03,"139 25.120 E","17 49.940 S","trap","GPS","degrees decimal minutes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NQ","NQ36","Charters Towers 3","1",2001-07-23,2001-07-24,"145 17.090 E","19 49.680 S","trap","GPS","degrees decimal minutes",0,0,0,2,0,1,0,0,0,0,0,0,0,0,0
"NQ","NQ36","Charters Towers 3","2",2001-07-23,2001-07-24,"145 17.09 E","19 49.68 S","site","GPS","degrees decimal minutes",0,0,5,0,0,2,0,0,0,0,0,0,0,0,0
"NQ","NQ36","Charters Towers 3","1",2001-08-14,2001-08-15,"145 17.090 E","19 49.680 S","trap","GPS","degrees decimal minutes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NQ","NQ36","Charters Towers 3","2",2001-08-14,2001-08-15,"145 17.09 E","19 49.68 S","site","GPS","degrees decimal minutes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NQ","NQ36","Charters Towers 3","1",2001-09-14,2001-09-15,"145 17.090 E","19 49.680 S","trap","GPS","degrees decimal minutes",0,0,0,3,0,1,0,0,0,0,0,0,0,0,0
"NQ","NQ36","Charters Towers 3","2",2001-09-14,2001-09-15,"145 17.09 E","19 49.68 S","site","GPS","degrees decimal minutes",0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
"NQ","NQ36","Charters Towers 3","1",2001-11-01,2001-11-02,"145 17.090 E","19 49.680 S","trap","GPS","degrees decimal minutes",54,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"NQ","NQ36","Charters Towers 3","2",2001-11-01,2001-11-02,"145 17.09 E","19 49.68 S","site","GPS","degrees decimal minutes",94,0,1,0,0,2,0,0,0,0,0,0,0,0,0
"NQ","NQ36","Charters Towers 3","1",2001-11-28,2001-11-29,"145 17.090 E","19 49.680 S","trap","GPS","degrees decimal minutes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NQ","NQ36","Charters Towers 3","2",2001-11-28,2001-11-29,"145 17.09 E","19 49.68 S","site","GPS","degrees decimal minutes",6,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"NQ","NQ36","Charters Towers 3","1",2002-01-19,2002-01-20,"145 17.090 E","19 49.680 S","trap","GPS","degrees decimal minutes",7,0,0,10,0,4,0,0,0,0,0,0,0,0,0
"NQ","NQ36","Charters Towers 3","2",2002-01-19,2002-01-20,"145 17.09 E","19 49.68 S","site","GPS","degrees decimal minutes",1,0,6,0,0,10,0,3,0,0,0,0,0,0,0
"NQ","NQ36","Charters Towers 3","1",2002-05-09,2002-05-10,"145 17.090 E","19 49.680 S","trap","GPS","degrees decimal minutes",8,0,2,26,0,42,0,2,0,0,0,0,0,0,0
"NQ","NQ36","Charters Towers 3","2",2002-05-09,2002-05-10,"145 17.09 E","19 49.68 S","site","GPS","degrees decimal minutes",1,0,2,1,1,1,0,14,0,0,0,0,0,0,0
"CQ","CQ4","Marlborough 1","1",2001-05-23,2001-05-24,"149 51.14 E","23 02.02 S","trap","GPS","degrees decimal minutes",64,0,4,0,1,24,1,1,0,0,0,0,0,0,0
"CQ","CQ4","Marlborough 1","2",2001-05-23,2001-05-24,"149 50.05 E","23 04.88 S","trap","GPS","degrees decimal minutes",19,0,2,0,0,7,0,0,0,0,0,0,0,0,0
"CQ","CQ4","Marlborough 1","1",2001-08-04,2001-08-05,"149 51.14 E","23 02.02 S","trap","GPS","degrees decimal minutes",1,0,6,1,6,11,3,0,0,0,0,0,0,0,0
"CQ","CQ4","Marlborough 1","2",2001-08-04,2001-08-05,"149 50.05 E","23 04.88 S","trap","GPS","degrees decimal minutes",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"CQ","CQ4","Marlborough 1","1",2001-09-10,2001-09-11,"149 51.14 E","23 02.02 S","trap","GPS","degrees decimal minutes",14,0,1,2,5,85,35,5,0,0,0,0,0,0,0
"CQ","CQ4","Marlborough 1","2",2001-09-10,2001-09-11,"149 50.05 E","23 04.88 S","trap","GPS","degrees decimal minutes",3,0,1,0,3,22,6,2,0,0,0,0,0,0,0
"CQ","CQ4","Marlborough 1","1",2001-10-10,2001-10-11,"149 51.14 E","23 02.02 S","trap","GPS","degrees decimal minutes",1,0,0,1,2,9,0,8,0,0,0,0,0,0,0
"CQ","CQ4","Marlborough 1","2",2001-10-10,2001-10-11,"149 50.05 E","23 04.88 S","trap","GPS","degrees decimal minutes",2,0,2,0,0,35,0,0,0,0,0,0,0,0,0
"CQ","CQ4","Marlborough 1","1",2001-11-06,2001-11-07,"149 51.14 E","23 02.02 S","trap","GPS","degrees decimal minutes",7,0,51,0,0,55,2,18,0,0,0,0,0,0,0
"CQ","CQ4","Marlborough 1","2",2001-11-06,2001-11-07,"149 50.05 E","23 04.88 S","trap","GPS","degrees decimal minutes",15,0,30,0,0,56,6,212,0,0,0,0,0,0,0
"CQ","CQ4","Marlborough 1","1",2001-12-12,2001-12-13,"149 51.14 E","23 02.02 S","trap","GPS","degrees decimal minutes",9,0,2,0,0,122,11,113,0,0,0,0,0,0,0
"CQ","CQ4","Marlborough 1","2",2001-12-12,2001-12-13,"149 50.05 E","23 04.88 S","trap","GPS","degrees decimal minutes",44,0,5,0,0,93,1,43,0,0,0,0,0,0,0
"CQ","CQ4","Marlborough 1","1",2002-01-06,2002-01-07,"149 51.14 E","23 02.02 S","trap","GPS","degrees decimal minutes",54,0,5,0,0,223,2,24,0,0,0,0,0,0,0
"CQ","CQ4","Marlborough 1","2",2002-01-06,2002-01-07,"149 50.05 E","23 04.88 S","trap","GPS","degrees decimal minutes",45,0,0,0,0,67,0,1,0,0,0,0,0,0,0
"CQ","CQ4","Marlborough 1","1",2002-02-18,2002-02-19,"149 51.14 E","23 02.02 S","trap","GPS","degrees decimal minutes",208,0,3,0,0,429,7,103,0,0,0,0,0,0,0
"CQ","CQ4","Marlborough 1","2",2002-02-18,2002-02-19,"149 50.05 E","23 04.88 S","trap","GPS","degrees decimal minutes",188,0,0,0,0,96,0,1,0,0,0,0,0,0,0
"CQ","CQ4","Marlborough 1","1",2002-03-10,2002-03-11,"149 51.14 E","23 02.02 S","trap","GPS","degrees decimal minutes",40,0,2,0,0,206,0,56,0,0,0,0,0,0,0
"CQ","CQ4","Marlborough 1","2",2002-03-10,2002-03-11,"149 50.05 E","23 04.88 S","trap","GPS","degrees decimal minutes",68,0,1,0,0,124,0,8,0,0,0,0,0,0,0
"CQ","CQ4","Marlborough 1","1",2002-04-08,2002-04-09,"149 51.14 E","23 02.02 S","trap","GPS","degrees decimal minutes",32,0,1,0,0,36,0,3,0,0,0,0,0,0,0
"CQ","CQ4","Marlborough 1","2",2002-04-08,2002-04-09,"149 50.05 E","23 04.88 S","trap","GPS","degrees decimal minutes",1,0,1,0,0,47,0,2,0,0,0,0,0,0,0
"CQ","CQ4","Marlborough 1","1",2002-05-07,2002-05-08,"149 51.14 E","23 02.02 S","trap","GPS","degrees decimal minutes",8,0,1,0,0,25,0,3,0,0,0,0,0,0,0
"CQ","CQ4","Marlborough 1","2",2002-05-07,2002-05-08,"149 50.05 E","23 04.88 S","trap","GPS","degrees decimal minutes",18,0,2,0,1,34,0,7,0,0,0,0,0,0,0
"CQ","CQ31","Aramac","1",2001-03-15,2001-03-16,"145 32.17 E","22 45.63 S","trap","Google Earth","degrees decimal minutes",33,0,0,0,0,21,0,3,0,0,0,0,0,0,0
"CQ","CQ31","Aramac","2",2001-03-15,2001-03-16,"145 32 28.0 E","22 45 40.0 S","trap","Google Earth","degrees minutes seconds",8,0,0,0,0,33,0,17,0,0,0,0,0,0,0
