"datasetName","basisOfRecord","recordedBy","eventID","parentEventID","eventDate","startDayOfYear","endDayOfYear","year","month","day","verbatimEventDate","habitat","samplingProtocol","sampleSizeValue","sampleSizeUnit","samplingEffort","locationID_site","locationID_trap","country","countryCode","stateProvince","county","locality","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertaintyInMeters","coordinatePrecision","verbatimLatitude","verbatimLongitude","verbatimCoordinateSystem","verbatimSRS","identifiedBy","Digitonthophagus gazella","Onthophagus sagittarius","Liatongus militaris","Onitis alexis","Onitis viridulus","Euoniticellus intermedius","Sisyphus spinipes","Sisyphus rubrus","Copris elphenor","Onthophagus nigriventris","Onthophagus binodis","Onitis caffer","Onitis pecuarius","Euoniticellus africanus","Onitis vanderkelleni"
"QLD Dung Beetle Survey 2001-2002","PreservedSpecimen","QLDDAF","Clermont 2_2002-01-05_a","Clermont 2_2002-01-05","2002-01-05/2002-01-06",5,6,2002,1,5,"2002-01-05 2002-01-06","pasture","Pitfall trap (QLD) baited with 1L dung - no preservative",1,"day","1 trap","Clermont 2","Clermont 2 1","Australia","AUS","Queensland","Isaac","28 km SW Frankfield",-22.1043339,147.3329926,"EPSG:4326",125,0.000166666666666667,"22 06.26 S","147 19.98 E","degrees decimal minutes","EPSG:4326","QLDDAF",24,0,0,0,0,3,0,1,0,0,0,0,0,0,0
"QLD Dung Beetle Survey 2001-2002","PreservedSpecimen","QLDDAF","Clermont 2_2002-01-05_b","Clermont 2_2002-01-05","2002-01-05/2002-01-06",5,6,2002,1,5,"2002-01-05 2002-01-06","pasture","Pitfall trap (QLD) baited with 1L dung - no preservative",1,"day","1 trap","Clermont 2","Clermont 2 2","Australia","AUS","Queensland","Isaac","28 km SW Frankfield",-22.1043339,147.3329926,"EPSG:4326",12010,0.000166666666666667,"22 06.26 S","147 19.98 E","degrees decimal minutes","EPSG:4326","QLDDAF",58,0,0,0,0,5,1,2,0,0,0,0,0,0,0
"QLD Dung Beetle Survey 2001-2002","PreservedSpecimen","QLDDAF","Clermont 2_2002-02-05_a","Clermont 2_2002-02-05","2002-02-05/2002-02-06",36,37,2002,2,5,"2002-02-05 2002-02-06","pasture","Pitfall trap (QLD) baited with 1L dung - no preservative",1,"day","1 trap","Clermont 2","Clermont 2 1","Australia","AUS","Queensland","Isaac","28 km SW Frankfield",-22.1043339,147.3329926,"EPSG:4326",125,0.000166666666666667,"22 06.26 S","147 19.98 E","degrees decimal minutes","EPSG:4326","QLDDAF",134,0,0,0,0,25,0,2,0,0,0,0,0,0,0
"QLD Dung Beetle Survey 2001-2002","PreservedSpecimen","QLDDAF","Clermont 2_2002-02-05_b","Clermont 2_2002-02-05","2002-02-05/2002-02-06",36,37,2002,2,5,"2002-02-05 2002-02-06","pasture","Pitfall trap (QLD) baited with 1L dung - no preservative",1,"day","1 trap","Clermont 2","Clermont 2 2","Australia","AUS","Queensland","Isaac","28 km SW Frankfield",-22.1043339,147.3329926,"EPSG:4326",12010,0.000166666666666667,"22 06.26 S","147 19.98 E","degrees decimal minutes","EPSG:4326","QLDDAF",264,0,0,0,1,24,8,3,0,0,0,0,0,0,0
"QLD Dung Beetle Survey 2001-2002","PreservedSpecimen","QLDDAF","Wowan_2001-03-03_a","Wowan_2001-03-03","2001-03-03/2001-03-04",62,63,2001,3,3,"2001-03-03 2001-03-04","pasture","Pitfall trap (QLD) baited with 1L dung - no preservative",1,"day","1 trap","Wowan","Wowan 1","Australia","AUS","Queensland","Banana","5 km SSW Wowan",-23.8999996,150.1833344,"EPSG:4326",14493,0.0166666666666667,"23 54.00 S","150 11.00 E","degrees decimal minutes","EPSG:4326","QLDDAF",48,0,2,0,0,21,1,3,0,0,0,0,0,0,0
"QLD Dung Beetle Survey 2001-2002","PreservedSpecimen","QLDDAF","Wowan_2002-01-27_a","Wowan_2002-01-27","2002-01-27/2002-01-28",27,28,2002,1,27,"2002-01-27 2002-01-28","pasture","Pitfall trap (QLD) baited with 1L dung - no preservative",1,"day","1 trap","Wowan","Wowan 1","Australia","AUS","Queensland","Banana","5 km SSW Wowan",-23.8999996,150.1833344,"EPSG:4326",14493,0.0166666666666667,"23 54.00 S","150 11.00 E","degrees decimal minutes","EPSG:4326","QLDDAF",27,0,10,0,1,37,0,3,0,0,0,0,0,0,0
"QLD Dung Beetle Survey 2001-2002","PreservedSpecimen","QLDDAF","Wowan_2002-01-27_b","Wowan_2002-01-27","2002-01-27/2002-01-28",27,28,2002,1,27,"2002-01-27 2002-01-28","pasture","Pitfall trap (QLD) baited with 1L dung - no preservative",1,"day","1 trap","Wowan","Wowan 2","Australia","AUS","Queensland","Banana","5 km SSW Wowan",-23.8999996,150.1833344,"EPSG:4326",14493,0.0166666666666667,"23 54.00 S","150 11.00 E","degrees decimal minutes","EPSG:4326","QLDDAF",55,0,12,0,0,65,0,1,0,0,0,0,0,0,0
"QLD Dung Beetle Survey 2001-2002","PreservedSpecimen","QLDDAF","Wowan_2002-03-03_a","Wowan_2002-03-03","2002-03-03/2002-03-04",62,63,2002,3,3,"2002-03-03 2002-03-04","pasture","Pitfall trap (QLD) baited with 1L dung - no preservative",1,"day","1 trap","Wowan","Wowan 1","Australia","AUS","Queensland","Banana","5 km SSW Wowan",-23.8999996,150.1833344,"EPSG:4326",14493,0.0166666666666667,"23 54.00 S","150 11.00 E","degrees decimal minutes","EPSG:4326","QLDDAF",118,0,1,1,0,123,0,2,0,0,0,0,0,0,0
"QLD Dung Beetle Survey 2001-2002","PreservedSpecimen","QLDDAF","Wowan_2002-03-03_b","Wowan_2002-03-03","2002-03-03/2002-03-04",62,63,2002,3,3,"2002-03-03 2002-03-04","pasture","Pitfall trap (QLD) baited with 1L dung - no preservative",1,"day","1 trap","Wowan","Wowan 2","Australia","AUS","Queensland","Banana","5 km SSW Wowan",-23.8999996,150.1833344,"EPSG:4326",14493,0.0166666666666667,"23 54.00 S","150 11.00 E","degrees decimal minutes","EPSG:4326","QLDDAF",143,0,7,5,0,38,0,16,0,0,0,0,0,0,0
"QLD Dung Beetle Survey 2001-2002","PreservedSpecimen","QLDDAF","Wowan_2002-04-04_a","Wowan_2002-04-04","2002-04-04/2002-04-05",94,95,2002,4,4,"2002-04-04 2002-04-05","pasture","Pitfall trap (QLD) baited with 1L dung - no preservative",1,"day","1 trap","Wowan","Wowan 1","Australia","AUS","Queensland","Banana","5 km SSW Wowan",-23.8999996,150.1833344,"EPSG:4326",14493,0.0166666666666667,"23 54.00 S","150 11.00 E","degrees decimal minutes","EPSG:4326","QLDDAF",9,0,11,1,0,28,0,0,1,0,0,0,0,0,0
"QLD Dung Beetle Survey 2001-2002","PreservedSpecimen","QLDDAF","Wowan_2002-04-04_b","Wowan_2002-04-04","2002-04-04/2002-04-05",94,95,2002,4,4,"2002-04-04 2002-04-05","pasture","Pitfall trap (QLD) baited with 1L dung - no preservative",1,"day","1 trap","Wowan","Wowan 2","Australia","AUS","Queensland","Banana","5 km SSW Wowan",-23.8999996,150.1833344,"EPSG:4326",14493,0.0166666666666667,"23 54.00 S","150 11.00 E","degrees decimal minutes","EPSG:4326","QLDDAF",14,0,2,0,0,11,0,0,0,0,0,0,0,0,0
"QLD Dung Beetle Survey 2001-2002","PreservedSpecimen","QLDDAF","Wowan_2002-05-05_a","Wowan_2002-05-05","2002-05-05/2002-05-06",125,126,2002,5,5,"2002-05-05 2002-05-06","pasture","Pitfall trap (QLD) baited with 1L dung - no preservative",1,"day","1 trap","Wowan","Wowan 1","Australia","AUS","Queensland","Banana","5 km SSW Wowan",-23.8999996,150.1833344,"EPSG:4326",14493,0.0166666666666667,"23 54.00 S","150 11.00 E","degrees decimal minutes","EPSG:4326","QLDDAF",2,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"QLD Dung Beetle Survey 2001-2002","PreservedSpecimen","QLDDAF","Wowan_2002-05-05_b","Wowan_2002-05-05","2002-05-05/2002-05-06",125,126,2002,5,5,"2002-05-05 2002-05-06","pasture","Pitfall trap (QLD) baited with 1L dung - no preservative",1,"day","1 trap","Wowan","Wowan 2","Australia","AUS","Queensland","Banana","5 km SSW Wowan",-23.8999996,150.1833344,"EPSG:4326",14493,0.0166666666666667,"23 54.00 S","150 11.00 E","degrees decimal minutes","EPSG:4326","QLDDAF",0,0,3,0,0,6,0,0,0,0,0,0,0,0,0
"QLD Dung Beetle Survey 2001-2002","PreservedSpecimen","QLDDAF","Wowan_2002-06-17_a","Wowan_2002-06-17","2002-06-17/2002-06-18",168,169,2002,6,17,"2002-06-17 2002-06-18","pasture","Pitfall trap (QLD) baited with 1L dung - no preservative",1,"day","1 trap","Wowan","Wowan 1","Australia","AUS","Queensland","Banana","5 km SSW Wowan",-23.8999996,150.1833344,"EPSG:4326",14493,0.0166666666666667,"23 54.00 S","150 11.00 E","degrees decimal minutes","EPSG:4326","QLDDAF",1,0,5,0,0,6,0,0,0,0,0,0,0,0,0
"QLD Dung Beetle Survey 2001-2002","PreservedSpecimen","QLDDAF","Wowan_2002-06-17_b","Wowan_2002-06-17","2002-06-17/2002-06-18",168,169,2002,6,17,"2002-06-17 2002-06-18","pasture","Pitfall trap (QLD) baited with 1L dung - no preservative",1,"day","1 trap","Wowan","Wowan 2","Australia","AUS","Queensland","Banana","5 km SSW Wowan",-23.8999996,150.1833344,"EPSG:4326",14493,0.0166666666666667,"23 54.00 S","150 11.00 E","degrees decimal minutes","EPSG:4326","QLDDAF",8,0,2,0,0,5,0,1,1,0,0,0,0,0,0
"QLD Dung Beetle Survey 2001-2002","PreservedSpecimen","QLDDAF","Biloela_2001-04-12_a","Biloela_2001-04-12","2001-04-12/2001-04-13",102,103,2001,4,12,"2001-04-12 2001-04-13","pasture","Pitfall trap (QLD) baited with 1L dung - no preservative",1,"day","1 trap","Biloela","Biloela 1","Australia","AUS","Queensland","Banana","2 km NNE Biloela",-24.4198341,150.5101624,"EPSG:4326",125,0.000166666666666667,"24 25.19 S","150 30.61 E","degrees decimal minutes","EPSG:4326","QLDDAF",34,0,0,0,0,21,0,13,0,0,0,0,0,0,0
"QLD Dung Beetle Survey 2001-2002","PreservedSpecimen","QLDDAF","Biloela_2001-05-02_a","Biloela_2001-05-02","2001-05-02/2001-05-03",122,123,2001,5,2,"2001-05-02 2001-05-03","pasture","Pitfall trap (QLD) baited with 1L dung - no preservative",1,"day","1 trap","Biloela","Biloela 2","Australia","AUS","Queensland","Banana","2 km NNE Biloela",-24.4198341,150.5101624,"EPSG:4326",12010,0.000166666666666667,"24 25.19 S","150 30.61 E","degrees decimal minutes","EPSG:4326","QLDDAF",870,0,98,0,3,535,24,66,1,0,0,0,0,0,0
"QLD Dung Beetle Survey 2001-2002","PreservedSpecimen","QLDDAF","Biloela_2001-05-31_a","Biloela_2001-05-31","2001-05-31/2001-06-01",151,152,2001,5,31,"2001-05-31 2001-06-01","pasture","Pitfall trap (QLD) baited with 1L dung - no preservative",1,"day","1 trap","Biloela","Biloela 1","Australia","AUS","Queensland","Banana","2 km NNE Biloela",-24.4198341,150.5101624,"EPSG:4326",125,0.000166666666666667,"24 25.19 S","150 30.61 E","degrees decimal minutes","EPSG:4326","QLDDAF",3,0,1,0,0,3,0,0,0,0,0,0,0,0,0
"QLD Dung Beetle Survey 2001-2002","PreservedSpecimen","QLDDAF","Biloela_2001-05-31_b","Biloela_2001-05-31","2001-05-31/2001-06-01",151,152,2001,5,31,"2001-05-31 2001-06-01","pasture","Pitfall trap (QLD) baited with 1L dung - no preservative",1,"day","1 trap","Biloela","Biloela 2","Australia","AUS","Queensland","Banana","2 km NNE Biloela",-24.4198341,150.5101624,"EPSG:4326",12010,0.000166666666666667,"24 25.19 S","150 30.61 E","degrees decimal minutes","EPSG:4326","QLDDAF",3,0,4,0,0,24,3,10,0,0,0,0,0,0,0
"QLD Dung Beetle Survey 2001-2002","PreservedSpecimen","QLDDAF","Biloela_2001-09-25_a","Biloela_2001-09-25","2001-09-25/2001-09-26",268,269,2001,9,25,"2001-09-25 2001-09-26","pasture","Pitfall trap (QLD) baited with 1L dung - no preservative",1,"day","1 trap","Biloela","Biloela 1","Australia","AUS","Queensland","Banana","2 km NNE Biloela",-24.4198341,150.5101624,"EPSG:4326",125,0.000166666666666667,"24 25.19 S","150 30.61 E","degrees decimal minutes","EPSG:4326","QLDDAF",0,0,1,1,1,80,24,15,0,0,0,0,0,0,0
"QLD Dung Beetle Survey 2001-2002","PreservedSpecimen","QLDDAF","Biloela_2001-12-12_a","Biloela_2001-12-12","2001-12-12/2001-12-13",346,347,2001,12,12,"2001-12-12 2001-12-13","pasture","Pitfall trap (QLD) baited with 1L dung - no preservative",1,"day","1 trap","Biloela","Biloela 1","Australia","AUS","Queensland","Banana","2 km NNE Biloela",-24.4198341,150.5101624,"EPSG:4326",125,0.000166666666666667,"24 25.19 S","150 30.61 E","degrees decimal minutes","EPSG:4326","QLDDAF",182,0,10,0,0,113,6,291,0,0,0,0,0,0,0
"QLD Dung Beetle Survey 2001-2002","PreservedSpecimen","QLDDAF","Biloela_2002-01-20_a","Biloela_2002-01-20","2002-01-20/2002-01-21",20,21,2002,1,20,"2002-01-20 2002-01-21","pasture","Pitfall trap (QLD) baited with 1L dung - no preservative",1,"day","1 trap","Biloela","Biloela 1","Australia","AUS","Queensland","Banana","2 km NNE Biloela",-24.4198341,150.5101624,"EPSG:4326",125,0.000166666666666667,"24 25.19 S","150 30.61 E","degrees decimal minutes","EPSG:4326","QLDDAF",154,0,0,1,0,112,0,5,0,0,0,0,0,0,0
"QLD Dung Beetle Survey 2001-2002","PreservedSpecimen","QLDDAF","Biloela_2002-01-20_b","Biloela_2002-01-20","2002-01-20/2002-01-21",20,21,2002,1,20,"2002-01-20 2002-01-21","pasture","Pitfall trap (QLD) baited with 1L dung - no preservative",1,"day","1 trap","Biloela","Biloela 2","Australia","AUS","Queensland","Banana","2 km NNE Biloela",-24.4198341,150.5101624,"EPSG:4326",12010,0.000166666666666667,"24 25.19 S","150 30.61 E","degrees decimal minutes","EPSG:4326","QLDDAF",2,0,2,0,0,41,1,3,0,0,0,0,0,0,0
"QLD Dung Beetle Survey 2001-2002","PreservedSpecimen","QLDDAF","Biloela_2002-02-20_a","Biloela_2002-02-20","2002-02-20/2002-02-21",51,52,2002,2,20,"2002-02-20 2002-02-21","pasture","Pitfall trap (QLD) baited with 1L dung - no preservative",1,"day","1 trap","Biloela","Biloela 1","Australia","AUS","Queensland","Banana","2 km NNE Biloela",-24.4198341,150.5101624,"EPSG:4326",125,0.000166666666666667,"24 25.19 S","150 30.61 E","degrees decimal minutes","EPSG:4326","QLDDAF",21,0,1,11,1,73,1,1,0,0,0,0,0,0,0
"QLD Dung Beetle Survey 2001-2002","PreservedSpecimen","QLDDAF","Biloela_2002-02-20_b","Biloela_2002-02-20","2002-02-20/2002-02-21",51,52,2002,2,20,"2002-02-20 2002-02-21","pasture","Pitfall trap (QLD) baited with 1L dung - no preservative",1,"day","1 trap","Biloela","Biloela 2","Australia","AUS","Queensland","Banana","2 km NNE Biloela",-24.4198341,150.5101624,"EPSG:4326",12010,0.000166666666666667,"24 25.19 S","150 30.61 E","degrees decimal minutes","EPSG:4326","QLDDAF",40,0,1,2,3,177,0,0,0,0,0,0,0,0,0
"QLD Dung Beetle Survey 2001-2002","PreservedSpecimen","QLDDAF","Biloela_2002-03-12_a","Biloela_2002-03-12","2002-03-12/2002-03-13",71,72,2002,3,12,"2002-03-12 2002-03-13","pasture","Pitfall trap (QLD) baited with 1L dung - no preservative",1,"day","1 trap","Biloela","Biloela 1","Australia","AUS","Queensland","Banana","2 km NNE Biloela",-24.4198341,150.5101624,"EPSG:4326",125,0.000166666666666667,"24 25.19 S","150 30.61 E","degrees decimal minutes","EPSG:4326","QLDDAF",47,0,20,4,1,171,26,139,0,0,0,0,0,0,0
"QLD Dung Beetle Survey 2001-2002","PreservedSpecimen","QLDDAF","Biloela_2002-04-13_a","Biloela_2002-04-13","2002-04-13/2002-04-14",103,104,2002,4,13,"2002-04-13 2002-04-14","pasture","Pitfall trap (QLD) baited with 1L dung - no preservative",1,"day","1 trap","Biloela","Biloela 1","Australia","AUS","Queensland","Banana","2 km NNE Biloela",-24.4198341,150.5101624,"EPSG:4326",125,0.000166666666666667,"24 25.19 S","150 30.61 E","degrees decimal minutes","EPSG:4326","QLDDAF",2,0,0,0,0,22,0,0,0,0,0,0,0,0,0
"QLD Dung Beetle Survey 2001-2002","PreservedSpecimen","QLDDAF","Biloela_2002-04-13_b","Biloela_2002-04-13","2002-04-13/2002-04-14",103,104,2002,4,13,"2002-04-13 2002-04-14","pasture","Pitfall trap (QLD) baited with 1L dung - no preservative",1,"day","1 trap","Biloela","Biloela 2","Australia","AUS","Queensland","Banana","2 km NNE Biloela",-24.4198341,150.5101624,"EPSG:4326",12010,0.000166666666666667,"24 25.19 S","150 30.61 E","degrees decimal minutes","EPSG:4326","QLDDAF",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"QLD Dung Beetle Survey 2001-2002","PreservedSpecimen","QLDDAF","Dajarra_2001-05-22_a","Dajarra_2001-05-22","2001-05-22/2001-05-23",142,143,2001,5,22,"2001-05-22 2001-05-23","pasture","Pitfall trap (QLD) baited with 1L dung - no preservative",1,"day","1 trap","Dajarra","Dajarra 1","Australia","AUS","Queensland","Boulia","10 km WSW Waverley",-21.5543327,139.0991669,"EPSG:4326",125,0.000166666666666667,"21 33.26 S","139 05.95 E","degrees decimal minutes","EPSG:4326","QLDDAF",9,0,0,0,0,12,0,0,0,0,0,0,0,0,0
"QLD Dung Beetle Survey 2001-2002","PreservedSpecimen","QLDDAF","Dajarra_2001-05-22_b","Dajarra_2001-05-22","2001-05-22/2001-05-23",142,143,2001,5,22,"2001-05-22 2001-05-23","pasture","Pitfall trap (QLD) baited with 1L dung - no preservative",1,"day","1 trap","Dajarra","Dajarra 2","Australia","AUS","Queensland","Boulia","10 km WSW Waverley",-21.5543327,139.0991669,"EPSG:4326",12010,0.000166666666666667,"21 33.26 S","139 05.95 E","degrees decimal minutes","EPSG:4326","QLDDAF",3,0,0,12,0,20,0,0,0,0,0,0,0,0,0
"QLD Dung Beetle Survey 2001-2002","PreservedSpecimen","QLDDAF","Dajarra_2001-06-29_a","Dajarra_2001-06-29","2001-06-29/2001-06-30",180,181,2001,6,29,"2001-06-29 2001-06-30","pasture","Pitfall trap (QLD) baited with 1L dung - no preservative",1,"day","1 trap","Dajarra","Dajarra 1","Australia","AUS","Queensland","Boulia","10 km WSW Waverley",-21.5543327,139.0991669,"EPSG:4326",125,0.000166666666666667,"21 33.26 S","139 05.95 E","degrees decimal minutes","EPSG:4326","QLDDAF",7,0,0,1,0,5,0,0,0,0,0,0,0,0,0
"QLD Dung Beetle Survey 2001-2002","PreservedSpecimen","QLDDAF","Dajarra_2001-06-29_b","Dajarra_2001-06-29","2001-06-29/2001-06-30",180,181,2001,6,29,"2001-06-29 2001-06-30","pasture","Pitfall trap (QLD) baited with 1L dung - no preservative",1,"day","1 trap","Dajarra","Dajarra 2","Australia","AUS","Queensland","Boulia","10 km WSW Waverley",-21.5543327,139.0991669,"EPSG:4326",12010,0.000166666666666667,"21 33.26 S","139 05.95 E","degrees decimal minutes","EPSG:4326","QLDDAF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"QLD Dung Beetle Survey 2001-2002","PreservedSpecimen","QLDDAF","Dajarra_2002-02-09_a","Dajarra_2002-02-09","2002-02-09/2002-02-10",40,41,2002,2,9,"2002-02-09 2002-02-10","pasture","Pitfall trap (QLD) baited with 1L dung - no preservative",1,"day","1 trap","Dajarra","Dajarra 1","Australia","AUS","Queensland","Boulia","10 km WSW Waverley",-21.5543327,139.0991669,"EPSG:4326",125,0.000166666666666667,"21 33.26 S","139 05.95 E","degrees decimal minutes","EPSG:4326","QLDDAF",11,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"QLD Dung Beetle Survey 2001-2002","PreservedSpecimen","QLDDAF","Dajarra_2002-02-09_b","Dajarra_2002-02-09","2002-02-09/2002-02-10",40,41,2002,2,9,"2002-02-09 2002-02-10","pasture","Pitfall trap (QLD) baited with 1L dung - no preservative",1,"day","1 trap","Dajarra","Dajarra 2","Australia","AUS","Queensland","Boulia","10 km WSW Waverley",-21.5543327,139.0991669,"EPSG:4326",12010,0.000166666666666667,"21 33.26 S","139 05.95 E","degrees decimal minutes","EPSG:4326","QLDDAF",9,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"QLD Dung Beetle Survey 2001-2002","PreservedSpecimen","QLDDAF","Quilpie_2001-02-26_a","Quilpie_2001-02-26","2001-02-26/2001-02-27",57,58,2001,2,26,"2001-02-26 2001-02-27","pasture","Pitfall trap (QLD) baited with 1L dung - no preservative",1,"day","1 trap","Quilpie","Quilpie 1","Australia","AUS","Queensland","Quilpie","50 km SE Yowah",-27.4719448,144.2174988,"EPSG:4326",141,0.000277777777777778,"27 28 19.0 S","144 13 03.0 E","degrees minutes seconds","EPSG:4326","QLDDAF",97,0,0,0,0,111,0,0,0,0,0,0,0,0,0
"QLD Dung Beetle Survey 2001-2002","PreservedSpecimen","QLDDAF","Quilpie_2001-02-26_b","Quilpie_2001-02-26","2001-02-26/2001-02-27",57,58,2001,2,26,"2001-02-26 2001-02-27","pasture","Pitfall trap (QLD) baited with 1L dung - no preservative",1,"day","1 trap","Quilpie","Quilpie 2","Australia","AUS","Queensland","Quilpie","57 km SE Yowah",-27.4475002,144.1541595,"EPSG:4326",141,0.000277777777777778,"27 26 51.0 S","144 09 15.0 E","degrees minutes seconds","EPSG:4326","QLDDAF",810,0,0,0,0,154,0,0,0,0,0,0,0,0,0
"QLD Dung Beetle Survey 2001-2002","PreservedSpecimen","QLDDAF","Quilpie_2001-04-02_a","Quilpie_2001-04-02","2001-04-02/2001-04-03",92,93,2001,4,2,"2001-04-02 2001-04-03","pasture","Pitfall trap (QLD) baited with 1L dung - no preservative",1,"day","1 trap","Quilpie","Quilpie 1","Australia","AUS","Queensland","Quilpie","50 km SE Yowah",-27.4719448,144.2174988,"EPSG:4326",141,0.000277777777777778,"27 28 19.0 S","144 13 03.0 E","degrees minutes seconds","EPSG:4326","QLDDAF",26,0,0,1,0,2,0,0,0,0,0,0,0,0,0
"QLD Dung Beetle Survey 2001-2002","PreservedSpecimen","QLDDAF","Quilpie_2001-04-02_b","Quilpie_2001-04-02","2001-04-02/2001-04-03",92,93,2001,4,2,"2001-04-02 2001-04-03","pasture","Pitfall trap (QLD) baited with 1L dung - no preservative",1,"day","1 trap","Quilpie","Quilpie 2","Australia","AUS","Queensland","Quilpie","57 km SE Yowah",-27.4475002,144.1541595,"EPSG:4326",141,0.000277777777777778,"27 26 51.0 S","144 09 15.0 E","degrees minutes seconds","EPSG:4326","QLDDAF",128,0,0,5,0,0,0,0,0,0,0,0,0,0,0
"QLD Dung Beetle Survey 2001-2002","PreservedSpecimen","QLDDAF","Quilpie_2001-05-16_a","Quilpie_2001-05-16","2001-05-16/2001-05-17",136,137,2001,5,16,"2001-05-16 2001-05-17","pasture","Pitfall trap (QLD) baited with 1L dung - no preservative",1,"day","1 trap","Quilpie","Quilpie 1","Australia","AUS","Queensland","Quilpie","50 km SE Yowah",-27.4719448,144.2174988,"EPSG:4326",141,0.000277777777777778,"27 28 19.0 S","144 13 03.0 E","degrees minutes seconds","EPSG:4326","QLDDAF",5,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"QLD Dung Beetle Survey 2001-2002","PreservedSpecimen","QLDDAF","Quilpie_2001-05-16_b","Quilpie_2001-05-16","2001-05-16/2001-05-17",136,137,2001,5,16,"2001-05-16 2001-05-17","pasture","Pitfall trap (QLD) baited with 1L dung - no preservative",1,"day","1 trap","Quilpie","Quilpie 2","Australia","AUS","Queensland","Quilpie","57 km SE Yowah",-27.4475002,144.1541595,"EPSG:4326",141,0.000277777777777778,"27 26 51.0 S","144 09 15.0 E","degrees minutes seconds","EPSG:4326","QLDDAF",10,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"QLD Dung Beetle Survey 2001-2002","PreservedSpecimen","QLDDAF","Quilpie_2001-06-28_a","Quilpie_2001-06-28","2001-06-28/2001-06-29",179,180,2001,6,28,"2001-06-28 2001-06-29","pasture","Pitfall trap (QLD) baited with 1L dung - no preservative",1,"day","1 trap","Quilpie","Quilpie 1","Australia","AUS","Queensland","Quilpie","50 km SE Yowah",-27.4719448,144.2174988,"EPSG:4326",141,0.000277777777777778,"27 28 19.0 S","144 13 03.0 E","degrees minutes seconds","EPSG:4326","QLDDAF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
